상호명,지점명,상권업종중분류코드,도로명주소,경도,위도,시,구,ID
이디야커피,화성남양점,Q12,경기도 화성시 남양읍 시청로 6,126.818522369924,37.2081730830516,경기도,화성시,화성
이디야커피,동서울터미널점,Q12,경기도 안양시 만안구 연현로 29,126.90271802049601,37.42653793036521,경기도,안양시,안양
이디야커피,허유재병원점,Q12,경기도 고양시 일산동구 중앙로 1317,126.769926075312,37.6629128435588,경기도,고양시,고양
이디야안양본프라자,,Q12,경기도 안양시 만안구 안양로 316,126.920592714268,37.400517707065795,경기도,안양시,안양
이디야커피,,Q12,경기도 파주시 시청로 2,126.774223103993,37.7578333010715,경기도,파주시,파주
이디야커피부천성모병원,,Q12,경기도 부천시 부흥로 472,126.790907621728,37.48563679712711,경기도,부천시,부천
이디야커피,부천먼마루점,Q12,경기도 부천시 소사로 814-1,126.805089923412,37.528724495319,경기도,부천시,부천
이디야커피안산서울예대,,Q12,경기도 안산시 단원구 예술대학로 161,126.838725531547,37.3312523824191,경기도,안산시,안산
이디야커피,,Q12,경기도 광주시 퇴촌면 탑선길 142-5,127.357915812831,37.4688316361631,경기도,광주시,광주
이디야커피,과천별양점,Q12,경기도 과천시 별양상가1로 13,126.991537173498,37.4272209159955,경기도,과천시,과천
이디야커피,가능서부점,Q12,경기도 의정부시 가능로119번길 17,127.043793044197,37.747642537121294,경기도,의정부시,의정부
이디야커피,,Q12,경기도 용인시 수지구 풍덕천로140번길 5-5,127.097348406989,37.323614262981295,경기도,용인시,용인
이디야커피,방학역점,Q12,경기도 의정부시 상금로 36,127.075332983116,37.7571837132911,경기도,의정부시,의정부
이디야커피,동탄2시범단지점,Q12,경기도 화성시 동탄대로시범길 167,127.11070292414101,37.201283467385394,경기도,화성시,화성
이디야커피,을지대점,Q12,경기도 안양시 동안구 동안로 102,126.95290837231701,37.388193397068896,경기도,안양시,안양
이디야커피,가평대성점,Q12,경기도 가평군 청평면 경춘로 530,127.40199108219299,37.7183326218776,경기도,가평군,가평
이디야커피,수원센트럴점,Q12,경기도 수원시 권선구 세류로 55,127.00784091295401,37.264255031572205,경기도,수원시,수원
이디야일산웨스텀,,Q12,경기도 고양시 일산동구 정발산로 21,126.771158037345,37.656933961190205,경기도,고양시,고양
이디야커피,낙성대점,Q12,경기도 광명시 디지털로 63,126.87159129918699,37.474667340494,경기도,광명시,광명
이디야범계벤처텔,,Q12,경기도 안양시 동안구 시민대로 167,126.949608485433,37.39079524256629,경기도,안양시,안양
이디야커피,중곡역점,Q12,경기도 수원시 장안구 장안로54번길 15,127.00498910483299,37.28991206294229,경기도,수원시,수원
이디야커피,용인마북중앙점,Q12,경기도 용인시 기흥구 연원로 8,127.107789003298,37.3003913022191,경기도,용인시,용인
이디야단국대,,Q12,경기도 용인시 수지구 죽전로 150-1,127.124640806866,37.3237472291107,경기도,용인시,용인
이디야커피,경기광주터미널점,Q12,경기도 광주시 광주대로 30,127.26120641738399,37.4096334060733,경기도,광주시,광주
이디야커피,부천중동시계탑점,Q12,경기도 부천시 조마루로291번길 46,126.77571945093399,37.4996536748069,경기도,부천시,부천
이디야커피,하중점,Q12,경기도 시흥시 하중로 119,126.79969856344299,37.399712634629395,경기도,시흥시,시흥
이디야커피,여주가남점,Q12,경기도 여주시 가남읍 태평1길 4,127.546829893851,37.2031598278476,경기도,여주시,여주
이디야커피,남양주묵현점,Q12,경기도 남양주시 화도읍 먹갓로 31,127.27429026005801,37.656894556331004,경기도,남양주시,남양주
이디야커피부천상동,,Q12,경기도 부천시 상동로 79,126.75234577787799,37.5042566614664,경기도,부천시,부천
이디야커피,중대점,Q12,경기도 광주시 고불로 50,127.232487827518,37.3933931753027,경기도,광주시,광주
이디야커피,고양삼송역점,Q12,경기도 고양시 덕양구 삼송로 189-7,126.894620671415,37.653929787085296,경기도,고양시,고양
이디야커피송탄점,송탄점,Q12,경기도 평택시 탄현로 323,127.05565749453301,37.0812710967054,경기도,평택시,평택
이디야커피,아주대점,Q12,경기도 수원시 팔달구 아주로 43,127.043465145704,37.27869533057579,경기도,수원시,수원
이디야커피,광교상현역점,Q12,경기도 용인시 수지구 광교중앙로296번길 14,127.070155438691,37.2971009902756,경기도,용인시,용인
이디야커피,남양주평내점,Q12,경기도 남양주시 경춘로1256번길 34,127.236789185006,37.6445658651409,경기도,남양주시,남양주
이디야커피,시흥배곧신도시점,Q12,경기도 시흥시 배곧1로 27-15,126.71729037761001,37.3629225536705,경기도,시흥시,시흥
이디야커피,양주미소점,Q12,경기도 양주시 부흥로 2151,127.09293787335399,37.807092699474204,경기도,양주시,양주
이디야커피,평택안중점,Q12,경기도 평택시 안중읍 송담2로 31,126.927597424312,36.9782569257709,경기도,평택시,평택
이디야커피,수원로데오점,Q12,경기도 수원시 팔달구 갓매산로 46,127.005099987712,37.2686383505219,경기도,수원시,수원
이디야커피,장호원점,Q12,경기도 이천시 장호원읍 장감로 23,127.625284465807,37.1161138982215,경기도,이천시,이천
이디야커피,갈매중앙점,Q12,경기도 구리시 갈매중앙로55번길 56-11,127.114978781629,37.630848114052796,경기도,구리시,구리
이디야커피,부천소사점,Q12,경기도 부천시 소사로 214,126.79572308840099,37.477270274189294,경기도,부천시,부천
이디야커피,풍무역점,Q12,경기도 김포시 유현로238번길 8,126.731082798906,37.6117203669436,경기도,김포시,김포
이디야커피,문산역점,Q12,경기도 파주시 문산읍 문산역로 91,126.786874194061,37.8544693559786,경기도,파주시,파주
이디야커피,수원고색산업단지점,Q12,경기도 수원시 권선구 산업로156번길 201,126.987204106746,37.241895483065,경기도,수원시,수원
이디야커피,에스케이엔테크노파크점,Q12,경기도 성남시 중원구 사기막골로 124,127.17658256230699,37.439972228107294,경기도,성남시,성남
이디야커피,양평롯데마트점,Q12,경기도 양평군 양평읍 남북로 76,127.502597668633,37.4895332470874,경기도,양평군,양평
이디야커피,범골점,Q12,경기도 의정부시 범골로 110,127.038322532085,37.7345782960612,경기도,의정부시,의정부
이디야커피,인덕원역점,Q12,경기도 안양시 동안구 흥안대로 517,126.97636115638299,37.3999774530296,경기도,안양시,안양
이디야커피,시흥한라비발디점,Q12,경기도 시흥시 배곧1로 27-16,126.71729037761001,37.3629225536705,경기도,시흥시,시흥
이디야커피,안산고잔주공점,Q12,경기도 안산시 단원구 예술대학로 83,126.837116014438,37.3243974850274,경기도,안산시,안산
이디야커피,수원고색점,Q12,경기도 수원시 권선구 매송고색로691번길 2,126.98018537498301,37.2508731691854,경기도,수원시,수원
이디야커피,오산고현점,Q12,경기도 오산시 남부대로 411-12,127.08201470048901,37.1358334148415,경기도,오산시,오산
이디야커피,죽전벽산점,Q12,경기도 용인시 수지구 용구대로2801번길 2,127.10815001243999,37.335716654889104,경기도,용인시,용인
이디야커피,이마트평택점,Q12,경기도 평택시 영신로 29,127.075530089011,37.0211063432666,경기도,평택시,평택
이디야커피,,Q12,경기도 안산시 상록구 본오로 55,126.866076846803,37.290023384990604,경기도,안산시,안산
이디야커피,동탄영천점,Q12,경기도 화성시 지산1길 25-12,127.110723323817,37.2081860823265,경기도,화성시,화성
이디야커피,일산이마트점,Q12,경기도 고양시 일산동구 중앙로 1124,126.78223916826599,37.648074793390705,경기도,고양시,고양
이디야커피,덕양구청점,Q12,경기도 고양시 덕양구 화중로104번길 26,126.83250649361099,37.635797546518795,경기도,고양시,고양
이디야커피,수지E편한세상점,Q12,경기도 용인시 수지구 포은대로313번길 7-10,127.085203196467,37.314681337123,경기도,용인시,용인
이디야커피,광명소하이마트점,Q12,경기도 광명시 소하로 97,126.88453513444999,37.4465873861951,경기도,광명시,광명
이디야커피,신곡중앙점,Q12,경기도 의정부시 부용로 209-1,127.079848579458,37.749947820615795,경기도,의정부시,의정부
이디야커피,,Q12,경기도 남양주시 화도읍 북한강로 1132-19,127.343410305245,37.6147698387897,경기도,남양주시,남양주
이디야커피,수원오목천점,Q12,경기도 수원시 권선구 삼천병마로1592번길 3,126.963741677288,37.244936404513105,경기도,수원시,수원
이디야커피,월피점,Q12,경기도 안산시 상록구 광덕산2로 17,126.84523377223499,37.3358484442223,경기도,안산시,안산
이디야커피,광명휴먼시아점,Q12,경기도 광명시 성채로50번길 15,126.880184464369,37.432913315048204,경기도,광명시,광명
이디야커피,의정부호원중앙점,Q12,경기도 의정부시 신흥로 64,127.044146360967,37.7219302662777,경기도,의정부시,의정부
이디야커피,일산강선마을점,Q12,경기도 고양시 일산서구 중앙로 1376,126.76660401480801,37.667779644899,경기도,고양시,고양
이디야커피,홈플러스안산점,Q12,경기도 안산시 상록구 충장로 432,126.85008834611799,37.3171985905091,경기도,안산시,안산
이디야커피,파주봉일천점,Q12,경기도 파주시 조리읍 봉천로 34,126.80805186538299,37.7437552908213,경기도,파주시,파주
이디야커피,오산궐동점,Q12,경기도 오산시 궐리사로 20,127.05463365092899,37.1600292601371,경기도,오산시,오산
이디야커피,광명소하점,Q12,경기도 광명시 금하로 458,126.88329927164101,37.4483778188491,경기도,광명시,광명
이디야커피,양주옥정로데오점,Q12,경기도 양주시 옥정로 204,127.092123062596,37.819844755497705,경기도,양주시,양주
이디야커피,수원팔달로점,Q12,경기도 수원시 팔달구 중부대로 1,127.017042506972,37.27538814217029,경기도,수원시,수원
이디야커피,안산한대앞역점,Q12,경기도 안산시 상록구 광덕1로 380,126.85175000788601,37.3080868968134,경기도,안산시,안산
이디야커피,가평설악점,Q12,경기도 가평군 설악면 유명로 1600,127.487775619435,37.672521689150706,경기도,가평군,가평
이디야커피,광주송정동점,Q12,경기도 광주시 중앙로 205,127.256571983227,37.417939365055794,경기도,광주시,광주
이디야커피,,Q12,경기도 여주시 세종로 151,127.635651056504,37.2842609989925,경기도,여주시,여주
이디야커피,다문중앙점,Q12,경기도 양평군 용문면 다문중앙1길 7,127.592198862616,37.4843978928125,경기도,양평군,양평
이디야커피,금정코레일점,Q12,경기도 군포시 군포로 750,126.943374838925,37.37227685539379,경기도,군포시,군포
이디야커피,화성석우IT점,Q12,경기도 화성시 동학산2길 8-7,127.07519147537901,37.2247285441966,경기도,화성시,화성
이디야커피,광주경안점,Q12,경기도 광주시 경안로 17,127.25884469058599,37.4097177440556,경기도,광주시,광주
이디야커피,동아방송대점,Q12,경기도 안성시 삼죽면 동아예대길 47,127.353272935696,37.0623339163394,경기도,안성시,안성
이디야커피점,,Q12,경기도 부천시 송내대로 31,126.75277996749901,37.4863126559242,경기도,부천시,부천
이디야커피,마석역점,Q12,경기도 남양주시 화도읍 마석중앙로 101,127.310998000966,37.6521589021117,경기도,남양주시,남양주
이디야커피,수원광교레이크타운점,Q12,경기도 수원시 영통구 법조로 38,127.06213874699101,37.286882470635796,경기도,수원시,수원
이디야커피,용인마북중앙점,Q12,경기도 용인시 기흥구 용구대로 2398,127.10727124933901,37.300297288921,경기도,용인시,용인
이디야커피점,,Q12,경기도 부천시 조마루로85번길 7-62,126.75270639846701,37.5009356597792,경기도,부천시,부천
이디야커피,남양주오남점,Q12,경기도 남양주시 오남읍 진건오남로 552,127.21068494259899,37.6827424430413,경기도,남양주시,남양주
이디야커피,양주해동마을점,Q12,경기도 양주시 고읍남로39번길 129-8,127.08171768241999,37.7887602402201,경기도,양주시,양주
